"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投資比率(%)"
"2399","映泰",32.69,2023.43,277.82,220.40,5265.00,3.97,91.93,6.12,59.64,34.83,1.20,3.22,4.77,8.87,2.66,0.69,16.15,92.96,3.42
"2401","凌陽",27.01,513.78,305.38,262.76,541.79,5.81,62.82,3.87,94.31,3.96,0.60,1.11,1.25,2.78,1.50,0.09,49.23,96.14,10.35
"2402","毅嘉",38.21,186.44,148.09,126.85,22.49,2.94,124.14,10.56,34.56,2.71,0.90,3.74,5.77,13.33,3.83,1.11,18.77,112.68,6.36
"2404","漢唐",53.67,919.33,158.61,137.82,18184.19,9.43,38.70,0.25,1460.00,19.36,1.00,10.44,23.44,58.87,10.12,4.74,48.77,"NA","NA"
"2405","浩鑫",52.27,742.79,174.94,154.26,35.17,3.85,94.80,13.61,26.81,27.21,2.01,5.73,11.20,14.55,2.77,1.38,-5.17,-99.90,-7.28
"2406","國碩",48.35,179.72,159.60,124.71,-4.67,4.16,87.74,7.10,51.40,1.94,0.76,-3.67,-7.58,-12.42,-5.47,-2.43,-4.36,21.68,-1.39
"2408","南亞科",89.28,29.61,28.38,16.68,6.49,8.22,44.40,3.52,103.69,0.88,0.48,9.62,137.35,3.38,17.27,0.34,17.16,-32.12,132.93
"2409","友達",64.00,110.00,94.00,72.00,2.00,9.66,37.78,9.54,38.25,1.42,0.80,1.60,2.50,5.00,1.00,0.45,27.00,124.00,5.00
"2412","中華電",17.19,126.31,102.87,85.74,134974.14,9.29,39.28,6.76,53.99,0.76,0.52,9.28,11.15,63.31,17.91,5.12,127.98,108.23,4.19
"2413","環科",62.95,197.41,123.89,78.29,2.18,4.23,86.28,3.59,101.67,3.01,0.88,0.84,-0.06,4.63,-0.02,0.00,6.00,0.58,2.65
"2414","精技",50.21,290.82,171.97,122.03,19.76,5.59,65.29,10.47,34.86,13.39,2.58,3.13,5.83,12.52,1.15,0.97,7.92,142.12,0.55
"2415","錩新",46.21,324.81,185.73,117.39,6.08,7.00,52.14,4.88,74.79,2.88,0.61,3.36,5.21,11.30,4.41,0.90,21.38,131.61,5.47
"2417","圓剛",8.62,810.69,580.52,547.67,"NA",5.04,72.42,5.31,68.73,2.42,0.27,-4.29,-4.63,-7.30,-16.11,-0.84,5.45,74.12,-1.66
"2419","仲琦",54.17,438.39,180.17,133.04,832.56,4.34,84.10,4.61,79.17,8.19,1.04,3.50,4.85,11.28,2.14,0.35,-7.49,61.81,-10.72
"2420","新巨",55.45,308.94,185.95,125.31,17.75,5.81,62.82,3.34,109.28,4.25,0.61,11.42,20.42,39.94,14.43,3.27,77.18,85.52,11.78
"2421","建準",45.25,212.91,160.32,118.93,60.49,4.39,83.14,6.16,59.25,4.49,1.26,4.84,8.58,17.58,3.76,1.22,14.99,111.21,3.41
"2423","固緯",35.70,220.14,215.48,119.74,28.65,4.54,80.39,1.65,221.21,2.54,0.75,4.40,6.69,12.17,5.62,1.00,21.92,30.28,4.01
"2424","隴華",4.55,16511.08,1844.61,1814.76,0.00,82.71,4.41,23.21,15.72,118.06,0.99,45.93,51.10,70.75,46.61,7.08,1558.96,315.91,65.46
"2425","承啟",48.35,794.77,192.62,150.34,60.11,5.35,68.22,19.72,18.50,35.17,2.29,17.85,28.71,37.43,5.73,3.73,-32.83,-39.55,-32.31
"2426","鼎元",52.98,233.87,153.83,115.23,-22.44,3.02,120.86,3.53,103.39,2.19,0.71,-16.73,-34.94,-28.10,-24.54,-2.75,21.93,52.17,7.25
"2427","三商電",34.16,411.35,254.68,137.38,-1417.31,4.26,85.68,1.62,225.30,3.96,0.68,-0.39,-0.66,-0.80,-0.61,-0.07,17.01,42.03,5.68
"2428","興勤",25.84,339.12,358.04,285.36,115.17,3.09,118.12,4.61,79.17,3.52,0.81,9.37,13.19,52.19,11.32,4.01,50.60,122.71,5.67
"2429","銘旺科",39.84,198.40,93.68,82.62,-27.85,2.11,172.98,26.50,13.77,3.72,0.76,-10.52,-21.82,-24.48,-14.19,-3.58,"NA","NA","NA"
"2430","燦坤",56.28,186.52,123.99,62.69,"*****",63.17,5.77,6.84,53.36,8.95,2.38,4.39,10.27,36.72,1.84,3.11,14.64,78.82,7.90
"2431","聯昌",40.87,294.72,182.21,115.55,20.23,4.92,74.18,3.50,104.28,4.96,0.99,2.32,3.82,6.26,2.18,0.50,18.84,65.00,10.90
"2433","互盛電",31.94,205.20,119.38,108.33,6711.54,4.67,78.15,2.88,126.73,1.03,0.33,13.59,21.28,60.90,40.20,5.55,42.83,46.21,8.23
"2434","統懋",43.90,155.29,240.77,121.22,-2440.31,2.19,166.66,1.47,248.29,0.67,0.31,-12.25,-19.78,-11.83,-38.29,-1.25,1.65,2.11,0.21
"2436","偉詮電",15.52,1190.85,711.72,636.45,406.59,3.56,102.52,5.61,65.06,7.73,0.58,4.05,4.76,6.89,6.94,0.54,6.34,136.70,-1.60
"2438","翔耀",25.34,1124.12,65.64,32.84,-18.07,5.68,64.26,0.98,372.44,1.42,0.12,-4.53,-6.41,-3.44,-40.54,-0.27,0.00,9.64,0.00
"2439","美律",43.20,270.73,175.14,143.03,221.13,4.90,74.48,7.46,48.92,5.52,1.35,12.40,21.04,72.42,9.16,5.86,58.71,173.15,19.42
"2440","太空梭",47.12,355.06,138.54,113.81,-642.95,3.05,119.67,7.85,46.49,6.09,0.98,-3.28,-6.91,-5.68,-3.88,-0.61,-27.80,33.57,-34.13
"2441","超豐",14.12,202.18,422.50,376.77,0.00,4.29,85.08,8.46,43.14,1.53,0.68,11.91,13.75,32.25,17.57,2.91,202.68,"NA",16.63
"2442","新美齊",51.85,4172.65,553.90,179.76,10.04,10.66,34.24,0.39,935.89,5.86,0.24,3.66,5.68,7.47,13.79,0.64,-278.68,-56.49,-58.10
"2443","億麗",10.00,423.00,1204.00,1192.00,146.00,7.00,52.14,21.41,17.04,0.72,0.20,30.00,37.00,54.00,149.00,4.40,"NA",158.00,"NA"
"2444","兆勁",41.29,178.81,133.97,98.20,-22.31,3.94,92.63,5.24,69.65,3.13,1.03,-11.83,-20.22,-14.63,-12.82,-1.46,12.52,185.74,5.44
"2448","晶電",37.36,172.30,196.44,158.03,1.17,2.15,169.76,3.65,100.00,0.78,0.31,0.10,0.16,0.73,0.34,0.04,8.30,51.07,2.23
"2449","京元電子",41.90,163.15,310.13,300.77,15.62,4.36,83.71,37.38,9.76,0.74,0.40,5.30,8.52,19.45,12.37,1.53,137.05,139.31,6.02
"2450","神腦",41.79,460.30,188.88,97.07,186.37,18.79,19.42,12.07,30.24,32.86,4.02,13.56,24.71,66.90,3.34,5.55,0.00,63.99,-14.69
"2451","創見",18.25,608.52,499.22,370.75,3724.25,9.62,37.94,3.75,97.33,7.68,1.08,13.28,16.36,86.78,12.25,7.43,94.06,124.83,4.53
"2453","凌群",48.71,408.80,176.58,142.00,26.26,3.38,107.98,8.88,41.10,10.69,1.46,3.00,5.65,11.32,1.96,0.95,26.92,104.58,17.71
"2454","聯發科",24.47,1727.71,263.49,245.97,202.25,11.58,31.51,5.36,68.09,12.34,0.58,11.77,14.82,218.91,20.20,20.51,64.47,141.34,14.68
"2455","全新",9.60,190.46,500.42,414.40,"*****",7.19,50.76,4.27,85.48,1.15,0.54,11.60,12.79,22.42,21.42,1.87,219.58,103.83,3.91
"2456","奇力新",54.48,142.61,156.48,102.70,11.18,3.06,119.28,2.64,138.25,1.23,0.60,4.87,9.08,24.52,7.29,1.82,37.94,65.82,12.05
"2457","飛宏",42.70,163.21,159.29,108.26,34.48,6.24,58.49,6.04,60.43,3.17,1.22,1.59,2.56,10.71,1.25,0.55,8.80,102.91,0.29
"2458","義隆",21.87,1085.52,455.14,381.09,3083.04,6.58,55.47,3.18,114.77,10.20,0.86,16.13,20.88,39.70,18.82,3.80,102.61,118.26,4.83
"2459","敦吉",40.51,214.74,196.75,177.48,36.61,5.00,73.00,23.70,15.40,5.16,1.61,5.35,8.98,43.18,2.92,2.77,9.90,121.14,-0.03
"2460","建通",50.77,238.36,208.17,176.59,1.32,3.15,115.87,6.93,52.66,2.35,0.68,1.21,0.52,1.32,0.37,0.09,4.69,55.48,0.88
"2461","光群雷",42.15,276.24,211.23,172.73,10.12,2.67,136.70,5.56,65.64,2.82,0.73,6.13,10.41,20.64,7.56,1.49,23.21,153.15,5.21
"2462","良得電",55.99,639.92,185.03,157.56,30.59,2.58,141.47,8.46,43.14,12.56,1.20,5.32,11.26,31.53,4.26,2.21,14.86,91.99,1.26
"2464","盟立",44.77,286.21,189.31,54.32,57.46,8.74,41.76,2.98,122.48,5.39,1.10,5.92,11.25,21.39,5.27,1.90,41.25,67.25,20.73
"2465","麗臺",48.65,186.13,128.97,66.77,-1743.39,9.65,37.82,4.27,85.48,5.02,1.46,-7.07,-13.07,-9.30,-5.06,-0.93,-12.01,-114.64,-8.20
"2466","冠西電",58.02,228.60,200.27,116.46,0.41,3.72,98.11,1.82,200.54,1.49,0.45,0.24,-1.70,-1.47,-1.59,-0.16,-4.66,28.43,-1.50
"2467","志聖",47.97,371.77,190.99,145.30,2024.00,1.93,189.11,2.54,143.70,4.26,0.63,5.66,10.59,21.66,8.31,1.80,12.50,55.18,0.75
"2468","華經",33.32,396.85,210.52,147.16,12.13,3.48,104.88,5.94,61.44,4.60,0.89,2.07,2.90,5.41,2.13,0.44,0.00,0.00,0.00
"2471","資通",31.91,10943.05,458.79,442.54,0.00,4.23,86.28,0.00,"*****",84.69,0.58,4.69,6.93,13.46,8.12,1.08,40.84,231.80,6.35
"2472","立隆電",43.12,164.64,150.99,111.14,17.25,2.94,124.14,4.95,73.73,2.09,0.81,6.29,10.64,36.55,7.27,2.42,30.69,76.85,8.21
"2474","可成",30.08,210.61,206.96,191.80,6114.93,2.65,137.73,7.88,46.31,1.24,0.41,13.59,20.48,233.49,31.95,18.38,63.71,107.75,17.31
"2476","鉅祥",21.19,357.16,528.21,455.23,437.04,4.49,81.29,5.08,71.85,2.61,0.65,5.87,8.53,23.24,8.96,1.41,16.07,87.59,-1.89
"2477","美隆電",29.52,323.10,289.75,221.15,610.32,6.28,58.12,4.72,77.33,4.38,1.07,26.61,39.77,67.03,24.74,4.58,89.35,120.02,18.70
"2478","大毅",29.09,172.18,286.66,189.46,6.27,3.14,116.24,2.70,135.18,1.29,0.58,1.53,1.80,4.15,2.22,0.31,31.59,102.96,4.26
"2480","敦陽科",31.26,616.46,264.55,229.02,551.55,2.11,172.98,9.29,39.28,8.40,0.92,6.76,9.82,25.67,7.31,2.01,48.71,134.90,11.54
"2481","強茂",66.39,162.83,158.50,119.23,-0.99,2.97,122.89,5.21,70.05,1.26,0.59,-1.91,-9.61,-21.49,-5.69,-0.73,22.47,29.69,5.02
"2482","連宇",20.19,409.30,395.14,257.97,-992.00,8.72,41.85,2.36,154.66,3.26,0.68,-1.02,-1.37,-1.28,-1.60,-0.18,-5.17,506.35,-1.39
"2483","百容",15.44,342.90,425.37,330.89,638.68,4.40,82.95,3.52,103.69,2.30,0.61,4.66,5.51,13.50,7.68,1.10,41.39,110.39,3.76
"2484","希華",33.96,175.62,205.77,148.43,11.86,4.08,89.46,3.66,99.72,1.48,0.65,3.96,5.43,11.46,5.57,0.88,58.37,279.49,10.60
"2485","兆赫",24.14,463.17,356.52,282.90,205.05,5.05,72.27,4.77,76.51,5.53,0.91,8.86,11.35,28.20,9.24,2.44,34.40,1.08,0.04
"2486","一詮",54.87,182.25,196.61,166.90,428.00,2.37,154.00,9.85,37.05,1.99,0.76,2.93,4.93,12.32,2.89,1.06,54.05,61.18,14.51
"2488","漢平",35.69,392.46,254.12,208.11,183.09,6.75,54.07,6.91,52.82,5.06,1.00,11.59,18.02,41.54,11.57,3.43,32.45,74.66,8.28
"2489","瑞軒",41.77,1816.42,197.47,164.61,39.14,8.25,44.24,7.80,46.79,35.47,1.14,4.28,7.65,16.06,3.88,1.40,15.24,116.73,-0.05
"2491","吉祥全",84.47,39.71,46.56,20.34,-8.21,4.22,86.49,6.08,60.03,0.53,0.33,-8.03,-38.95,-49.68,-33.12,-2.11,0.00,0.00,0.00
"2492","華新科",39.11,248.94,160.60,123.72,-3.27,3.56,102.52,4.19,87.11,1.81,0.54,-1.64,-3.86,-6.52,-3.73,-0.74,2.88,138.40,0.63
"2493","揚博",26.26,424.85,334.53,246.71,448.02,2.69,135.68,2.73,133.69,4.43,0.77,9.16,12.30,27.85,11.82,2.27,30.38,73.56,-2.97
"2495","普安",12.97,565.17,591.89,524.56,"*****",8.47,43.09,2.30,158.69,2.36,0.38,1.05,1.17,4.39,2.78,0.17,83.40,67.75,9.71
"2496","卓越",42.58,662.71,239.48,124.64,-960.19,2.80,130.35,1.48,246.62,6.67,0.89,-15.11,-23.50,-6.63,-17.08,-0.69,0.00,0.00,0.67
"2497","怡利電",33.65,244.53,216.58,139.47,15772.38,6.81,53.59,3.09,118.12,4.51,1.28,13.97,20.71,38.64,10.86,3.01,57.32,101.15,18.22
"2498","宏達電",55.00,304.00,118.00,87.00,-22.00,5.83,62.60,5.81,62.82,7.96,1.18,-0.69,-1.68,-2.32,-0.65,-1.60,-17.17,109.71,-19.78
"2499","東貝",56.28,379.29,136.77,104.44,3.10,1.94,188.14,2.96,123.31,3.29,0.49,2.01,3.47,6.63,2.95,0.63,15.70,49.97,9.94
"3002","歐格",20.32,604.25,1210.45,1098.79,"*****",6.69,54.55,2.25,162.22,2.16,0.28,3.11,3.90,6.01,10.59,0.50,54.60,34.70,1.22
"3003","健和興",31.43,300.19,325.72,238.77,2032.11,5.24,69.65,2.36,154.66,2.36,0.61,7.23,10.24,29.31,11.28,2.24,3.70,64.23,5.09
"3004","豐達科",34.40,97.07,134.85,75.16,7.11,4.85,75.25,2.43,150.20,0.79,0.53,6.36,14.28,33.57,10.40,2.66,80.34,90.70,10.21
"3005","神基",38.92,206.31,166.37,126.51,13.58,3.41,107.03,3.76,97.07,2.09,0.70,2.46,3.84,10.45,3.28,0.69,30.64,122.53,9.55
"3006","晶豪科",26.97,899.37,320.22,215.35,91170.03,9.63,37.90,2.64,138.25,12.70,0.95,9.40,12.37,27.10,9.88,2.62,59.61,"NA",18.48
"3008","大立光",21.15,310.65,331.10,296.42,0.00,4.10,89.02,5.54,65.88,2.80,0.71,27.53,35.95,857.37,35.03,71.64,139.56,144.25,24.33
"3010","華立",58.25,917.54,158.19,127.73,21.82,3.79,96.30,10.26,35.57,25.59,1.49,5.97,13.46,70.82,3.60,5.01,7.93,82.97,2.16
"3011","今皓",34.73,259.15,201.37,154.82,26.05,3.70,98.64,6.03,60.53,4.31,1.09,-4.10,-6.15,-8.69,-3.77,-0.84,11.27,72.76,3.12
"3013","晟銘電",43.44,200.92,159.79,117.45,7.01,2.86,127.62,6.53,55.89,2.09,0.74,3.03,4.75,6.49,3.58,0.53,44.37,0.00,19.30
"3014","聯陽",21.58,1190.83,398.78,346.99,497.64,5.36,68.09,3.83,95.30,11.18,0.76,4.76,5.95,18.05,6.20,1.22,49.69,108.98,5.42
"3015","全漢",46.20,536.17,177.92,146.08,154.96,3.88,94.07,7.95,45.91,11.94,1.21,4.07,7.60,27.84,3.24,2.14,10.48,107.93,2.14
"3016","嘉晶",27.49,190.35,210.35,172.38,-2.24,4.58,79.69,7.74,47.15,1.40,0.57,-1.32,-2.60,-2.81,-3.31,-0.29,39.63,80.14,7.60
"3017","奇鋐",66.12,259.65,135.94,105.60,6.14,3.52,103.69,5.68,64.26,5.57,1.03,1.57,3.42,10.45,1.23,0.70,11.30,92.47,9.95
"3018","同開",53.47,283.36,167.56,135.41,-8.13,1.99,183.41,1.31,278.62,3.46,0.72,-0.88,-1.92,-3.49,-1.43,-0.21,13.17,-5.90,8.09
"3019","亞光",38.23,215.14,175.05,136.09,-849.89,3.28,111.28,4.47,81.65,2.45,0.75,-3.17,-5.72,-25.41,-4.60,-3.05,7.61,-6.03,1.19
"3021","鴻名",28.00,357.00,2.81,2.10,14.12,3.06,119.28,4.73,77.16,4.31,0.91,3.27,4.35,5.17,3.00,0.45,16.00,"NA",6.00
"3022","威強電",58.54,492.40,141.30,131.45,28.00,6.40,57.03,3.79,96.30,3.14,0.29,8.59,16.93,44.30,22.82,3.62,-5.37,90.34,-11.33
"3023","信邦",50.42,321.56,164.03,123.72,24.39,3.59,101.67,4.96,73.58,6.69,1.16,7.00,13.88,41.75,5.76,3.19,21.31,70.83,7.36
"3024","憶聲",49.05,262.86,142.62,108.24,-18.28,3.16,115.50,4.11,88.80,4.58,0.69,-6.12,-16.04,-18.93,-9.39,-1.99,0.67,0.00,0.45
"3025","星通",19.41,321.33,622.58,469.48,61.20,6.13,59.54,2.25,162.22,2.32,0.61,3.99,4.89,6.15,6.39,0.56,20.53,136.16,7.03
"3026","禾伸堂",34.80,322.89,222.07,164.40,33.18,4.71,77.49,6.21,58.77,5.20,1.12,4.60,6.66,35.79,3.95,2.44,3.60,49.57,-4.34
"3027","盛達",33.90,243.53,204.39,170.85,1604.18,8.24,44.29,3.15,115.87,1.71,0.55,1.86,2.39,5.84,3.08,0.38,0.00,99.97,-0.77
"3028","增你強",66.12,1089.88,161.68,110.74,555.45,5.16,70.73,6.87,53.12,55.22,2.42,2.24,5.25,12.72,0.76,1.08,15.84,46.79,16.68
"3029","零壹",54.59,422.05,154.12,126.04,22.43,3.75,97.33,9.53,38.30,13.54,1.46,3.19,6.14,10.38,1.91,0.87,-23.88,-49.98,-32.13
"3030","德律",15.90,231.38,456.82,384.60,6570.81,3.11,117.36,2.44,149.59,1.81,0.66,12.61,15.46,41.49,19.74,3.41,131.23,163.12,5.10
"3031","佰鴻",21.28,313.56,349.41,284.14,2.74,2.98,122.48,6.11,59.73,2.65,0.74,-0.22,-0.64,0.92,-0.67,0.16,"NA","NA","NA"
"3032","偉訓",35.24,318.35,212.40,138.19,13.40,4.39,83.14,3.45,105.79,4.44,0.96,1.77,2.48,5.85,1.66,0.48,33.65,152.86,9.29
"3033","威健",73.53,2330.70,136.01,83.57,10.28,6.19,58.96,6.37,57.29,198.81,2.26,4.45,13.94,26.99,1.59,2.16,-12.67,"NA",-39.36
"3034","聯詠",36.86,1633.53,238.60,206.69,135.17,3.54,103.10,6.31,57.84,26.61,1.06,12.28,19.84,93.39,11.44,7.81,34.52,108.09,5.71
"3035","智原",19.58,1025.92,390.66,355.72,2887.31,7.04,51.84,6.21,58.77,9.68,0.79,9.31,11.80,24.40,11.72,2.02,117.57,118.16,14.20
"3036","文曄",64.55,2258.85,157.76,94.13,14.26,7.77,46.97,6.37,57.29,141.02,2.65,4.25,11.36,48.60,1.49,3.86,"NA","NA","NA"
"3037","欣興",49.82,148.19,151.86,130.99,350.66,4.22,86.49,8.33,43.81,1.33,0.59,1.31,1.92,7.88,1.60,0.76,31.42,109.68,6.80
"3038","全台",46.94,352.70,265.70,172.02,449.45,6.16,59.25,3.20,114.06,4.91,1.01,1.79,2.70,2.70,1.37,0.23,20.99,"NA",3.39
"3040","遠見",12.07,169.62,210.76,173.85,34.61,4.54,80.39,3.71,98.38,0.23,0.12,1.84,2.00,4.69,14.45,0.32,42.82,184.98,2.85
"3041","揚智",15.81,867.18,518.05,481.72,12546.68,6.93,52.66,4.33,84.29,5.89,0.58,12.46,15.09,32.28,21.44,3.05,12.59,119.63,-7.21
"3042","晶技",35.88,184.67,243.93,180.81,2406.00,3.07,118.89,4.67,78.15,1.73,0.73,7.48,11.57,34.28,9.84,3.02,70.80,88.26,9.89
"3043","科風",78.09,170.59,107.66,59.00,-16.22,4.44,82.20,2.11,172.98,4.57,0.85,-20.59,-75.81,-22.39,-31.95,-2.49,21.09,70.70,33.05
"3044","健鼎",46.74,176.32,140.80,114.98,40.05,3.59,101.67,7.99,45.68,3.11,0.85,5.11,9.40,55.01,5.80,4.52,19.05,126.43,5.24
"3045","台灣大",57.70,182.99,50.33,42.98,4911.23,6.14,59.44,12.00,30.41,2.54,0.79,13.53,27.34,55.89,14.49,5.79,42.37,112.17,9.08
"3046","建碁",37.61,1649.83,231.89,195.08,-50.46,8.09,45.11,5.68,64.26,16.30,0.61,-8.37,-13.34,-9.70,-13.94,-1.06,-19.51,0.00,0.00
"3047","訊舟",44.17,669.76,249.02,157.53,1725.57,5.65,64.60,2.82,129.43,14.77,1.29,3.27,5.51,13.57,2.32,0.75,24.02,187.93,9.19
"3048","益登",70.14,599.99,141.23,39.24,367.46,28.74,12.70,7.49,48.73,74.50,4.77,3.82,9.33,15.14,0.58,1.28,-5.22,-23.07,-23.44
"3049","和鑫",79.75,95.89,87.38,83.06,1.87,5.47,66.72,2.51,145.41,0.30,0.21,2.80,6.81,3.59,6.17,0.35,29.60,16.04,21.23
"3050","鈺德",15.89,202.53,316.79,299.37,-7.98,5.08,71.85,13.58,26.87,0.84,0.33,-1.80,-2.47,-2.66,-5.89,-0.31,50.50,172.48,2.98
"3051","力特",89.35,279.76,136.56,89.19,2.91,3.84,95.05,2.31,158.00,1.19,0.35,6.33,59.23,12.66,13.32,1.65,59.28,300.88,10.44
"3052","夆典",56.35,1254.01,165.15,115.23,1565.46,6.58,55.47,3.34,109.28,33.30,1.16,16.98,51.02,61.44,15.42,7.00,50.08,10.04,64.45
"3054","立萬利",35.65,1702.00,436.22,280.31,7929.22,9.54,38.25,3.79,96.30,21.48,1.35,16.18,27.12,31.49,11.86,2.89,0.00,20.72,0.00
"3055","蔚華科",26.32,301.99,287.89,262.85,-939.12,5.47,66.72,7.64,47.77,3.48,0.80,-14.83,-20.44,-40.24,-18.44,-3.87,28.79,131.88,6.77
"3056","總太",65.51,5765.52,159.95,25.03,533967.79,128.00,2.85,0.40,912.50,118.99,0.56,19.07,64.00,95.17,34.01,9.27,0.00,2.65,-4.10
"3057","喬鼎",30.90,535.48,248.79,164.21,3776.82,6.43,56.76,3.39,107.66,8.34,1.19,11.15,17.25,23.82,9.14,2.22,62.90,122.81,19.65
"3058","立德",48.75,161.73,126.47,97.87,20.85,3.41,107.03,7.84,46.55,3.54,1.14,2.36,4.50,8.81,1.98,0.73,6.93,78.04,-2.99
"3059","華晶科",37.02,190.83,184.39,153.51,-32.49,5.80,62.93,10.55,34.59,3.50,1.19,-2.00,-3.30,-9.42,-1.72,-0.88,0.00,95.69,0.00
"3060","銘異",31.49,424.82,286.69,244.13,67.20,4.77,76.51,6.60,55.30,2.32,0.94,7.38,10.69,41.76,7.85,3.00,88.36,117.92,9.79
"3062","建漢",39.74,1270.33,185.25,115.62,110.21,8.41,43.40,6.57,55.55,34.23,1.62,2.01,3.13,6.82,1.23,0.49,14.57,30.45,7.53
"3090","日電貿",53.67,471.03,168.52,133.21,12.51,4.37,83.52,7.92,46.08,15.83,1.53,8.69,14.33,29.96,5.21,2.52,7.32,65.55,6.56
"3094","聯傑",5.35,910.79,2047.86,1987.18,1662.90,6.05,60.33,2.04,178.92,2.24,0.26,5.40,5.73,10.13,20.54,0.87,211.75,170.23,1.70
"3130","一零四",36.03,755.11,248.15,247.57,232203.97,11.07,32.97,0.00,"*****",13.67,1.15,13.54,21.19,88.65,11.12,7.46,53.46,140.76,17.98
"3149","正達",49.31,116.99,134.56,123.12,-6.64,4.20,86.90,7.80,46.79,0.96,0.53,-6.10,-13.48,-46.22,-12.93,-4.74,29.54,13.62,7.37
"3164","景岳",39.05,711.53,223.92,219.87,2.61,8.67,42.09,4.21,86.69,2.50,0.22,3.56,3.64,6.05,10.00,0.51,18.74,68.43,7.27
"3167","大量",54.06,400.92,195.66,136.19,13.26,2.14,170.56,1.64,222.56,4.83,0.77,6.17,13.37,25.98,7.41,2.58,12.92,71.17,0.45
"3189","景碩",27.77,182.31,242.27,218.74,66.90,6.19,58.96,7.46,48.92,1.50,0.62,8.51,11.79,82.14,13.49,7.23,67.50,94.87,11.80
"3209","全科",71.75,871.93,134.80,91.64,5.78,6.36,57.38,9.99,36.53,94.92,3.30,3.68,11.04,22.67,0.92,2.07,15.77,330.33,31.93
"3229","晟鈦",22.68,687.68,333.40,319.22,59.32,3.17,115.14,12.58,29.01,5.50,0.69,5.27,7.07,6.85,7.54,0.69,33.36,207.50,10.37
"3231","緯創",75.53,284.44,128.49,96.75,4.92,6.94,52.59,12.34,29.57,17.81,2.30,2.73,8.98,33.28,0.92,2.51,5.43,58.87,4.56
"3257","虹冠電",11.17,658.43,757.68,650.25,180.17,4.95,73.73,2.35,155.31,3.66,0.49,17.64,19.93,40.32,28.40,4.85,143.60,103.04,12.60
"3266","昇陽",47.74,2601.80,186.42,66.37,41.94,34.37,10.61,1.43,255.24,66.82,1.20,31.90,55.52,51.87,26.25,6.05,69.66,46.61,53.61
"3296","勝德",28.06,443.42,302.92,237.11,"NA",4.62,79.00,6.46,56.50,6.24,1.03,-2.59,-3.51,-5.49,-2.52,-0.58,29.37,141.41,4.62
"3305","昇貿",36.62,649.28,259.55,201.03,20.64,2.93,124.57,4.41,82.76,9.14,1.00,6.38,9.37,42.82,6.03,3.02,43.25,1.09,13.35
"3308","聯德",62.82,252.70,162.88,122.28,-5.79,4.08,89.46,3.14,116.24,3.00,0.65,-3.32,-9.90,-12.65,-6.09,-1.20,20.80,-19.01,10.95
"3311","閎暉",38.02,291.34,335.65,310.17,15.17,3.94,92.63,16.32,22.36,2.49,0.66,2.78,4.25,19.17,3.90,1.43,27.36,138.31,-0.62
"3312","弘憶股",61.09,66176.73,150.70,129.07,26.07,5.78,63.14,18.53,19.69,4736.13,2.84,3.54,8.29,14.35,1.08,1.17,"NA",13.75,"NA"
"3338","泰碩",52.71,302.47,171.63,136.79,49.15,3.18,114.77,8.48,43.04,7.38,1.31,7.41,16.51,24.55,5.13,2.34,14.31,117.17,3.70
"3346","麗清",61.64,578.98,129.56,98.29,995.02,2.42,150.82,3.96,92.17,14.34,1.13,5.41,11.57,21.34,4.23,1.46,-5.32,-25.13,-10.48
"3356","奇偶",17.24,1480.87,522.09,294.43,"NA",13.65,26.73,1.47,248.29,17.25,0.96,26.68,31.47,110.23,25.63,9.15,71.38,57.56,-5.30
"3376","新日興",25.87,311.70,303.19,278.17,4684.51,2.57,142.02,7.32,49.86,2.33,0.57,6.51,8.99,68.24,11.18,5.00,49.60,116.99,6.67
"3380","明泰",45.77,312.17,192.36,131.22,2486.19,4.06,89.90,5.08,71.85,6.92,1.33,4.66,8.08,19.61,3.23,1.60,13.51,68.12,3.13
"3383","新世紀",53.47,114.82,120.67,70.96,0.00,3.01,121.26,2.50,146.00,0.52,0.32,-3.31,-9.04,-16.87,-12.84,-1.63,36.15,23.92,8.43
"2501","國建",51.57,248.89,177.42,40.58,7.57,33.66,10.84,0.21,1738.09,0.66,0.16,3.79,6.70,10.07,19.46,0.96,16.45,32.71,4.77
"2504","國產",51.25,187.02,130.50,99.07,518.96,4.47,81.65,15.74,23.18,1.43,0.58,2.51,4.01,8.20,3.52,0.61,17.86,61.26,5.71
"2505","國揚",55.97,10917.50,153.03,40.38,68.44,57.77,6.31,3.25,112.30,171.11,0.72,11.32,30.01,34.02,15.90,3.39,39.04,120.09,43.52
"2506","太設",55.87,489.90,156.19,37.48,4.48,18.93,19.28,0.31,1177.41,1.66,0.21,5.69,10.81,20.17,21.50,1.76,8.46,77.54,4.36
